clase,ndvi,ndbi,scl_pct,lat,lon,PC1,PC2
vegetacion_densa,0.6497096419334412,-0.2710862159729004,0.9482421875,3.40218947554598,-76.5900916294443,-2.1500942300977757,-2.191739889993336
contaminacion_alta_NO2,0.4782642722129822,0.007832780480384827,1.0,3.5033397765377905,-76.35922460142227,-2.0307888243094334,-0.3089067081558577
vegetacion_densa,0.7412655353546143,-0.3269416391849518,1.0,3.330324252816452,-76.30658332577211,3.10643528739898,-0.7330780950534256
contaminacion_alta_NO2,0.4842684268951416,-0.0885499119758606,0.92626953125,3.317298681196725,-76.45570366293809,1.5727999825287686,2.0471493961103158
vegetacion_densa,0.7008208632469177,-0.3025093972682953,0.900390625,3.371197598243871,-76.30622399965846,1.5623053098631952,0.9013388731283999
contaminacion_alta_NO2,0.6310368180274963,-0.07767041027545929,1.0,3.6329666720361766,-76.4978346497639,1.3981833344590464,-1.0123406460734035
ozono_anomalo,0.2586037516593933,0.05992539972066879,0.564453125,3.398147056767444,-76.47735306128568,0.41788683121772185,2.072098320393581
ozono_anomalo,0.36948567628860474,-0.2182246446609497,0.3154296875,3.554633579260991,-76.56332183397716,0.4030884221482717,-1.8952621666021092
contaminacion_alta_NO2,0.49600595235824585,-0.07573475688695908,1.0,3.5331638439705446,-76.48103615395063,0.5858201697622097,-0.2827733894193242
ozono_anomalo,0.5817086100578308,-0.2366412878036499,0.875,3.4642630616786096,-76.3824909672813,2.1917007214515007,0.3778727434155471
contaminacion_alta_NO2,0.5412440299987793,-0.14322082698345184,1.0,3.498848200117195,-76.33398194193815,1.6018853754649587,0.8174263005875774
contaminacion_alta_NO2,0.7233811616897583,-0.2546482980251312,0.93798828125,3.5422368283401475,-76.44501371105692,-1.4882786737866904,-0.221189703049827
ozono_anomalo,0.5736433863639832,-0.1755225956439972,0.656982421875,3.60583755045578,-76.35437369888795,-1.6792897594408958,-1.2582529329859877
contaminacion_alta_NO2,0.635665774345398,-0.0865563303232193,0.9970703125,3.514928043702927,-76.52990450540743,1.6859451888229489,-1.9676865128318217
contaminacion_alta_NO2,0.4546438455581665,-0.29978033900260925,0.4599609375,3.355207586186551,-76.46423765813735,0.69601522809185,0.28586069253318547
contaminacion_alta_NO2,0.6072796583175659,-0.25109589099884033,0.881103515625,3.3034646258212907,-76.33128699608575,2.262550569569236,-1.0153162653080492
contaminacion_alta_NO2,0.6301727294921875,-0.1438881754875183,1.0,3.4306660700525553,-76.4300118458119,2.4680147023446724,-0.5317861914359586
vegetacion_densa,0.6696494221687317,-0.20265555381774902,0.695556640625,3.5579573458122318,-76.63860065478745,0.6878066311888205,-1.519490017354593
contaminacion_alta_NO2,0.6889181733131409,-0.22560334205627441,1.0,3.5025312927820833,-76.54131310951591,0.02735005022756873,-1.073092362194808
vegetacion_densa,0.7740654945373535,-0.3380886912345886,1.0,3.5982018705407675,-76.44115095533515,-0.6547886452955777,-0.9991348165828745
vegetacion_densa,0.7719521522521973,-0.3661273419857025,0.9453125,3.588589897000693,-76.40512851244144,-0.33911683489120764,-0.9863415277623182
contaminacion_alta_NO2,0.6989388465881348,-0.25712698698043823,0.97265625,3.3708382721302232,-76.43360510694843,1.022542487959975,-1.1369380272508678
