time_idx,time_s2,scl_pct
1452,20250927T153629_20250927T153625_T18NUJ,0.020286754
1453,20250927T153629_20250927T153625_T18NUK,0.024252748
1454,20250929T152711_20250929T153102_T18NUJ,0.10056498
1455,20251001T152711_20251001T152708_T18NUJ,0.0
1456,20251001T152711_20251001T152708_T18NUK,0.0
1457,20251002T153641_20251002T153640_T18NUJ,0.43558782
1458,20251002T153641_20251002T153640_T18NUK,0.16200648
1459,20251004T152649_20251004T152652_T18NUJ,2.6338995e-07
1460,20251004T152649_20251004T152652_T18NUK,0.0
1461,20251007T153629_20251007T153855_T18NUJ,0.38149813
1462,20251007T153629_20251007T153855_T18NUK,0.14050056
1463,20251009T152711_20251009T152706_T18NUJ,0.057592977
1464,20251009T152711_20251009T152706_T18NUK,0.012206082
1465,20251011T152941_20251011T152935_T18NUJ,0.017442405
1466,20251011T152941_20251011T152935_T18NUK,0.005953139
1467,20251012T153641_20251012T153637_T18NUJ,8.428478e-06
1468,20251012T153641_20251012T153637_T18NUK,3.4240693e-06
1469,20251014T152649_20251014T152655_T18NUJ,0.037719745
1470,20251014T152649_20251014T152655_T18NUK,0.0
1471,20251017T153629_20251017T153813_T18NUJ,0.17721349
1472,20251017T153629_20251017T153813_T18NUK,0.090144746
1473,20251019T152701_20251019T152813_T18NUJ,0.011890476
1474,20251019T152701_20251019T152813_T18NUK,0.00024185781
1475,20251021T152711_20251021T153101_T18NUJ,0.0018824479
1476,20251021T152711_20251021T153101_T18NUK,0.00021248983
1477,20251022T153641_20251022T154010_T18NUJ,0.010890582
1478,20251022T153641_20251022T154010_T18NUK,0.018178053
1479,20251024T152649_20251024T153148_T18NUJ,0.085600086
1480,20251024T152649_20251024T153148_T18NUK,0.021460682
1481,20251027T153629_20251027T154116_T18NUJ,7.407842e-05
1482,20251027T153629_20251027T154116_T18NUK,0.0
1483,20251029T152711_20251029T152709_T18NUJ,0.0
1484,20251029T152711_20251029T152709_T18NUK,0.0
1485,20251031T152941_20251031T152937_T18NUJ,0.10338114
1486,20251031T152941_20251031T152937_T18NUK,0.013990286
1487,20251101T153641_20251101T153638_T18NUJ,0.19249682
1488,20251101T153641_20251101T153638_T18NUK,0.07941134
1489,20251103T152649_20251103T152743_T18NUJ,0.0
1490,20251103T152649_20251103T152743_T18NUK,0.0
1491,20251106T153619_20251106T153620_T18NUJ,0.0007721276
1492,20251106T153619_20251106T153620_T18NUK,0.0
1493,20251108T152701_20251108T152802_T18NUJ,2.6338995e-07
1494,20251108T152701_20251108T152802_T18NUK,4.9846545e-05
1495,20251110T152711_20251110T152707_T18NUJ,0.013189185
1496,20251110T152711_20251110T152707_T18NUK,0.00753394
1497,20251111T153641_20251111T153635_T18NUJ,0.061791345
1498,20251111T153641_20251111T153635_T18NUK,0.08256656
1499,20251113T152649_20251113T152648_T18NUJ,0.0001856899
1500,20251113T152649_20251113T152648_T18NUK,0.004054098
1501,20251116T153619_20251116T153751_T18NUJ,2.3573399e-05
1502,20251116T153619_20251116T153751_T18NUK,0.0
1503,20251118T152701_20251118T152839_T18NUJ,0.0
1504,20251118T152701_20251118T152839_T18NUK,0.0
1505,20251120T152941_20251120T152937_T18NUJ,0.0041363416
1506,20251120T152941_20251120T152937_T18NUK,0.003024375
1507,20251121T153631_20251121T153648_T18NUJ,0.50214994
1508,20251121T153631_20251121T153648_T18NUK,0.19223383
1509,20251123T152649_20251123T152646_T18NUJ,0.00025160323
1510,20251123T152649_20251123T152646_T18NUK,0.0
1511,20251123T153641_20251123T153714_T18NUJ,7.625139e-05
1512,20251123T153641_20251123T153714_T18NUK,3.5228404e-05
1513,20251126T153619_20251126T153617_T18NUJ,0.43918198
1514,20251126T153619_20251126T153617_T18NUK,0.16224754
1515,20251128T152701_20251128T152701_T18NUJ,0.0
1516,20251128T152701_20251128T152701_T18NUK,0.0
1517,20251128T152701_20251128T153218_T18NUJ,0.0
1518,20251130T152711_20251130T152709_T18NUJ,2.6338995e-07
1519,20251130T152711_20251130T152709_T18NUK,0.0
1520,20251201T153631_20251201T153633_T18NUJ,0.658366
1521,20251201T153631_20251201T153633_T18NUK,0.24129316
1522,20251203T152649_20251203T152647_T18NUJ,0.10583614
1523,20251203T152649_20251203T152647_T18NUK,0.012983544
1524,20251206T153619_20251206T154110_T18NUJ,0.49931905
1525,20251206T153619_20251206T154110_T18NUK,0.19186041
1526,20251208T152701_20251208T152837_T18NUJ,0.16599374
1527,20251208T152701_20251208T152837_T18NUK,0.03471644
1528,20251210T152941_20251210T152935_T18NUJ,0.028425634
1529,20251210T152941_20251210T152935_T18NUK,8.7972236e-05
1530,20251211T153631_20251211T153633_T18NUJ,0.031000732
1531,20251211T153631_20251211T153633_T18NUK,6.3213583e-06
1532,20251213T152649_20251213T152650_T18NUJ,0.07484028
1533,20251213T152649_20251213T152650_T18NUK,0.010934502
1534,20251216T153629_20251216T153623_T18NUJ,0.2606443
1535,20251216T153629_20251216T153623_T18NUK,0.10829113
1536,20251218T152701_20251218T152837_T18NUJ,0.0
1537,20251218T152701_20251218T152837_T18NUK,0.0
1538,20251220T152711_20251220T152709_T18NUJ,0.0
1539,20251220T152711_20251220T152709_T18NUK,0.0
1540,20251221T153631_20251221T153632_T18NUJ,0.04462405
1541,20251221T153631_20251221T153632_T18NUK,0.040808715
1542,20251223T152649_20251223T152651_T18NUJ,0.007428518
1543,20251223T152649_20251223T152651_T18NUK,0.0032211272
1544,20251226T153629_20251226T153624_T18NUJ,0.4109976
1545,20251226T153629_20251226T153624_T18NUK,0.12999545
1546,20251228T152701_20251228T152837_T18NUJ,0.1087117
1547,20251228T152701_20251228T152837_T18NUK,0.022176512
1548,20251230T152941_20251230T152942_T18NUJ,0.04977003
1549,20251230T152941_20251230T152942_T18NUK,0.005450196
1550,20251231T153631_20251231T153632_T18NUJ,0.55013436
1551,20251231T153631_20251231T153632_T18NUK,0.19853853
