tile_id,clase,fecha_tile,anio,contaminante,ventana_dias,estacion_cercana,municipio_estacion,distancia_km,valor_dagma,dias_con_dato,horas_con_dato
419,contaminacion_alta_NO2,2021-11-02,2021,O3,1,LA FLORA,Santiago de Cali,4.9581894958364074,,0,0
419,contaminacion_alta_NO2,2021-11-02,2021,O3,3,LA FLORA,Santiago de Cali,4.9581894958364074,,0,0
420,contaminacion_alta_NO2,2021-01-31,2021,O3,0,COMPARTIR,Santiago de Cali,4.794592320797631,,0,0
420,contaminacion_alta_NO2,2021-01-31,2021,O3,1,COMPARTIR,Santiago de Cali,4.794592320797631,,0,0
420,contaminacion_alta_NO2,2021-01-31,2021,O3,3,COMPARTIR,Santiago de Cali,4.794592320797631,,0,0
421,contaminacion_alta_NO2,2023-07-20,2023,O3,0,LA FLORA,Santiago de Cali,1.38065154285505,,0,0
421,contaminacion_alta_NO2,2023-07-20,2023,O3,1,LA FLORA,Santiago de Cali,1.38065154285505,,0,0
421,contaminacion_alta_NO2,2023-07-20,2023,O3,3,LA FLORA,Santiago de Cali,1.38065154285505,,0,0
422,contaminacion_alta_NO2,2021-09-13,2021,O3,0,ESTACIÓN YUMBO,Yumbo,1.6912608557015945,,0,0
422,contaminacion_alta_NO2,2021-09-13,2021,O3,1,ESTACIÓN YUMBO,Yumbo,1.6912608557015945,,0,0
422,contaminacion_alta_NO2,2021-09-13,2021,O3,3,ESTACIÓN YUMBO,Yumbo,1.6912608557015945,,0,0
423,contaminacion_alta_NO2,2025-11-21,2025,O3,0,UNIVERSIDAD DEL VALLE,Santiago de Cali,4.552906436377792,,0,0
423,contaminacion_alta_NO2,2025-11-21,2025,O3,1,UNIVERSIDAD DEL VALLE,Santiago de Cali,4.552906436377792,,0,0
423,contaminacion_alta_NO2,2025-11-21,2025,O3,3,UNIVERSIDAD DEL VALLE,Santiago de Cali,4.552906436377792,,0,0
424,contaminacion_alta_NO2,2024-08-18,2024,O3,0,ESTACIÓN YUMBO,Yumbo,3.439317537077861,18.604166666666668,1,24
424,contaminacion_alta_NO2,2024-08-18,2024,O3,1,ESTACIÓN YUMBO,Yumbo,3.439317537077861,17.13611111111111,3,72
424,contaminacion_alta_NO2,2024-08-18,2024,O3,3,ESTACIÓN YUMBO,Yumbo,3.439317537077861,16.785119047619045,7,168
425,contaminacion_alta_NO2,2023-01-26,2023,O3,0,UNIVERSIDAD DEL VALLE,Santiago de Cali,2.259606927162942,,0,0
425,contaminacion_alta_NO2,2023-01-26,2023,O3,1,UNIVERSIDAD DEL VALLE,Santiago de Cali,2.259606927162942,,0,0
425,contaminacion_alta_NO2,2023-01-26,2023,O3,3,UNIVERSIDAD DEL VALLE,Santiago de Cali,2.259606927162942,,0,0
426,contaminacion_alta_NO2,2021-07-20,2021,O3,0,TRANSITORIA-NAVARRO,Santiago de Cali,0.6720420045869117,,0,0
426,contaminacion_alta_NO2,2021-07-20,2021,O3,1,TRANSITORIA-NAVARRO,Santiago de Cali,0.6720420045869117,,0,0
426,contaminacion_alta_NO2,2021-07-20,2021,O3,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.6720420045869117,,0,0
427,contaminacion_alta_NO2,2024-09-17,2024,O3,0,LA FLORA,Santiago de Cali,1.012748873279933,,0,0
427,contaminacion_alta_NO2,2024-09-17,2024,O3,1,LA FLORA,Santiago de Cali,1.012748873279933,,0,0
427,contaminacion_alta_NO2,2024-09-17,2024,O3,3,LA FLORA,Santiago de Cali,1.012748873279933,,0,0
428,contaminacion_alta_NO2,2023-11-27,2023,O3,0,BASE AÉREA,Santiago de Cali,4.838177580785604,,0,0
428,contaminacion_alta_NO2,2023-11-27,2023,O3,1,BASE AÉREA,Santiago de Cali,4.838177580785604,,0,0
428,contaminacion_alta_NO2,2023-11-27,2023,O3,3,BASE AÉREA,Santiago de Cali,4.838177580785604,,0,0
429,contaminacion_alta_NO2,2022-08-24,2022,O3,0,LA FLORA,Santiago de Cali,2.037688710402325,25.23888888888889,1,18
429,contaminacion_alta_NO2,2022-08-24,2022,O3,1,LA FLORA,Santiago de Cali,2.037688710402325,17.856002178649238,3,49
429,contaminacion_alta_NO2,2022-08-24,2022,O3,3,LA FLORA,Santiago de Cali,2.037688710402325,19.89559478278491,7,116
430,contaminacion_alta_NO2,2024-08-28,2024,O3,0,LA FLORA,Santiago de Cali,2.0318051694607053,,0,0
430,contaminacion_alta_NO2,2024-08-28,2024,O3,1,LA FLORA,Santiago de Cali,2.0318051694607053,,0,0
430,contaminacion_alta_NO2,2024-08-28,2024,O3,3,LA FLORA,Santiago de Cali,2.0318051694607053,,0,0
431,contaminacion_alta_NO2,2023-08-29,2023,O3,0,BASE AÉREA,Santiago de Cali,3.8531384769974832,,0,0
431,contaminacion_alta_NO2,2023-08-29,2023,O3,1,BASE AÉREA,Santiago de Cali,3.8531384769974832,,0,0
431,contaminacion_alta_NO2,2023-08-29,2023,O3,3,BASE AÉREA,Santiago de Cali,3.8531384769974832,,0,0
432,contaminacion_alta_NO2,2025-11-21,2025,O3,0,LA FLORA,Santiago de Cali,5.139159333713186,,0,0
432,contaminacion_alta_NO2,2025-11-21,2025,O3,1,LA FLORA,Santiago de Cali,5.139159333713186,,0,0
432,contaminacion_alta_NO2,2025-11-21,2025,O3,3,LA FLORA,Santiago de Cali,5.139159333713186,,0,0
433,contaminacion_alta_NO2,2025-12-31,2025,O3,0,TRANSITORIA-NAVARRO,Santiago de Cali,2.0906138519760753,,0,0
433,contaminacion_alta_NO2,2025-12-31,2025,O3,1,TRANSITORIA-NAVARRO,Santiago de Cali,2.0906138519760753,,0,0
433,contaminacion_alta_NO2,2025-12-31,2025,O3,3,TRANSITORIA-NAVARRO,Santiago de Cali,2.0906138519760753,,0,0
434,contaminacion_alta_NO2,2021-01-31,2021,O3,0,UNIVERSIDAD DEL VALLE,Santiago de Cali,5.494086409725781,,0,0
434,contaminacion_alta_NO2,2021-01-31,2021,O3,1,UNIVERSIDAD DEL VALLE,Santiago de Cali,5.494086409725781,,0,0
434,contaminacion_alta_NO2,2021-01-31,2021,O3,3,UNIVERSIDAD DEL VALLE,Santiago de Cali,5.494086409725781,,0,0
435,contaminacion_alta_NO2,2023-11-27,2023,O3,0,LA FLORA,Santiago de Cali,3.050612185104415,,0,0
435,contaminacion_alta_NO2,2023-11-27,2023,O3,1,LA FLORA,Santiago de Cali,3.050612185104415,,0,0
435,contaminacion_alta_NO2,2023-11-27,2023,O3,3,LA FLORA,Santiago de Cali,3.050612185104415,,0,0
436,contaminacion_alta_NO2,2021-07-15,2021,O3,0,ERA OBRERO,Santiago de Cali,1.6096433734943607,,0,0
436,contaminacion_alta_NO2,2021-07-15,2021,O3,1,ERA OBRERO,Santiago de Cali,1.6096433734943607,,0,0
436,contaminacion_alta_NO2,2021-07-15,2021,O3,3,ERA OBRERO,Santiago de Cali,1.6096433734943607,,0,0
437,contaminacion_alta_NO2,2023-06-20,2023,O3,0,LA FLORA,Santiago de Cali,6.138974462524327,,0,0
437,contaminacion_alta_NO2,2023-06-20,2023,O3,1,LA FLORA,Santiago de Cali,6.138974462524327,,0,0
437,contaminacion_alta_NO2,2023-06-20,2023,O3,3,LA FLORA,Santiago de Cali,6.138974462524327,,0,0
438,contaminacion_alta_NO2,2024-03-16,2024,O3,0,UNIVERSIDAD DEL VALLE,Santiago de Cali,1.5445512341597232,,0,0
438,contaminacion_alta_NO2,2024-03-16,2024,O3,1,UNIVERSIDAD DEL VALLE,Santiago de Cali,1.5445512341597232,,0,0
438,contaminacion_alta_NO2,2024-03-16,2024,O3,3,UNIVERSIDAD DEL VALLE,Santiago de Cali,1.5445512341597232,,0,0
439,contaminacion_alta_NO2,2023-09-13,2023,O3,0,BASE AÉREA,Santiago de Cali,3.8452084340131005,,0,0
439,contaminacion_alta_NO2,2023-09-13,2023,O3,1,BASE AÉREA,Santiago de Cali,3.8452084340131005,,0,0
439,contaminacion_alta_NO2,2023-09-13,2023,O3,3,BASE AÉREA,Santiago de Cali,3.8452084340131005,,0,0
440,contaminacion_alta_NO2,2022-10-03,2022,O3,0,ESTACIÓN YUMBO,Yumbo,2.1805746949132017,10.03,1,20
440,contaminacion_alta_NO2,2022-10-03,2022,O3,1,ESTACIÓN YUMBO,Yumbo,2.1805746949132017,10.307685185185186,3,54
440,contaminacion_alta_NO2,2022-10-03,2022,O3,3,ESTACIÓN YUMBO,Yumbo,2.1805746949132017,10.58093820861678,7,129
441,contaminacion_alta_NO2,2024-10-02,2024,O3,0,TRANSITORIA-NAVARRO,Santiago de Cali,0.8712256540543382,,0,0
441,contaminacion_alta_NO2,2024-10-02,2024,O3,1,TRANSITORIA-NAVARRO,Santiago de Cali,0.8712256540543382,,0,0
441,contaminacion_alta_NO2,2024-10-02,2024,O3,3,TRANSITORIA-NAVARRO,Santiago de Cali,0.8712256540543382,,0,0
442,contaminacion_alta_NO2,2024-09-17,2024,O3,0,UNIVERSIDAD DEL VALLE,Santiago de Cali,0.7147528708544738,,0,0
442,contaminacion_alta_NO2,2024-09-17,2024,O3,1,UNIVERSIDAD DEL VALLE,Santiago de Cali,0.7147528708544738,,0,0
442,contaminacion_alta_NO2,2024-09-17,2024,O3,3,UNIVERSIDAD DEL VALLE,Santiago de Cali,0.7147528708544738,,0,0
443,contaminacion_alta_NO2,2021-10-18,2021,O3,0,UNIVERSIDAD DEL VALLE,Santiago de Cali,4.363070685134613,16.591666666666665,1,12
443,contaminacion_alta_NO2,2021-10-18,2021,O3,1,UNIVERSIDAD DEL VALLE,Santiago de Cali,4.363070685134613,13.757638888888886,3,48
443,contaminacion_alta_NO2,2021-10-18,2021,O3,3,UNIVERSIDAD DEL VALLE,Santiago de Cali,4.363070685134613,12.954116823652539,7,117
444,contaminacion_alta_NO2,2024-07-29,2024,O3,0,ERA OBRERO,Santiago de Cali,2.79537894183647,,0,0
444,contaminacion_alta_NO2,2024-07-29,2024,O3,1,ERA OBRERO,Santiago de Cali,2.79537894183647,,0,0
444,contaminacion_alta_NO2,2024-07-29,2024,O3,3,ERA OBRERO,Santiago de Cali,2.79537894183647,,0,0
445,contaminacion_alta_NO2,2021-02-05,2021,O3,0,BASE AÉREA,Santiago de Cali,2.289253508194656,,0,0
445,contaminacion_alta_NO2,2021-02-05,2021,O3,1,BASE AÉREA,Santiago de Cali,2.289253508194656,,0,0
445,contaminacion_alta_NO2,2021-02-05,2021,O3,3,BASE AÉREA,Santiago de Cali,2.289253508194656,,0,0
446,contaminacion_alta_NO2,2025-05-20,2025,O3,0,LA FLORA,Santiago de Cali,2.508512439832905,,0,0
446,contaminacion_alta_NO2,2025-05-20,2025,O3,1,LA FLORA,Santiago de Cali,2.508512439832905,,0,0
446,contaminacion_alta_NO2,2025-05-20,2025,O3,3,LA FLORA,Santiago de Cali,2.508512439832905,,0,0
447,contaminacion_alta_NO2,2024-02-15,2024,O3,0,TRANSITORIA-NAVARRO,Santiago de Cali,2.9460949623227983,,0,0
447,contaminacion_alta_NO2,2024-02-15,2024,O3,1,TRANSITORIA-NAVARRO,Santiago de Cali,2.9460949623227983,,0,0
447,contaminacion_alta_NO2,2024-02-15,2024,O3,3,TRANSITORIA-NAVARRO,Santiago de Cali,2.9460949623227983,,0,0
448,contaminacion_alta_NO2,2022-09-08,2022,O3,0,ESTACIÓN YUMBO,Yumbo,16.14585290907333,,0,0
448,contaminacion_alta_NO2,2022-09-08,2022,O3,1,ESTACIÓN YUMBO,Yumbo,16.14585290907333,,0,0
448,contaminacion_alta_NO2,2022-09-08,2022,O3,3,ESTACIÓN YUMBO,Yumbo,16.14585290907333,,0,0
449,contaminacion_alta_NO2,2023-08-29,2023,O3,0,LA FLORA,Santiago de Cali,0.952376457349992,,0,0
449,contaminacion_alta_NO2,2023-08-29,2023,O3,1,LA FLORA,Santiago de Cali,0.952376457349992,,0,0
449,contaminacion_alta_NO2,2023-08-29,2023,O3,3,LA FLORA,Santiago de Cali,0.952376457349992,,0,0
450,contaminacion_alta_NO2,2022-05-11,2022,O3,0,LA FLORA,Santiago de Cali,4.4864061086647435,11.57529411764706,1,17
450,contaminacion_alta_NO2,2022-05-11,2022,O3,1,LA FLORA,Santiago de Cali,4.4864061086647435,12.64260681114551,3,46
450,contaminacion_alta_NO2,2022-05-11,2022,O3,3,LA FLORA,Santiago de Cali,4.4864061086647435,12.653538445661665,5,77
451,contaminacion_alta_NO2,2022-09-08,2022,O3,0,ERA OBRERO,Santiago de Cali,1.7816065055461903,21.341052631578947,1,19
451,contaminacion_alta_NO2,2022-09-08,2022,O3,1,ERA OBRERO,Santiago de Cali,1.7816065055461903,21.355169590643275,3,53
451,contaminacion_alta_NO2,2022-09-08,2022,O3,3,ERA OBRERO,Santiago de Cali,1.7816065055461903,21.06151315789474,7,122
452,contaminacion_alta_NO2,2023-08-29,2023,O3,0,ESTACIÓN YUMBO,Yumbo,4.99834555348161,,0,0
452,contaminacion_alta_NO2,2023-08-29,2023,O3,1,ESTACIÓN YUMBO,Yumbo,4.99834555348161,,0,0
452,contaminacion_alta_NO2,2023-08-29,2023,O3,3,ESTACIÓN YUMBO,Yumbo,4.99834555348161,,0,0
453,contaminacion_alta_NO2,2024-10-02,2024,O3,0,UNIVERSIDAD DEL VALLE,Santiago de Cali,1.7644192961852974,,0,0
453,contaminacion_alta_NO2,2024-10-02,2024,O3,1,UNIVERSIDAD DEL VALLE,Santiago de Cali,1.7644192961852974,,0,0
453,contaminacion_alta_NO2,2024-10-02,2024,O3,3,UNIVERSIDAD DEL VALLE,Santiago de Cali,1.7644192961852974,,0,0
454,contaminacion_alta_NO2,2022-05-11,2022,O3,0,ESTACIÓN YUMBO,Yumbo,5.608850967092035,7.484999999999999,1,20
454,contaminacion_alta_NO2,2022-05-11,2022,O3,1,ESTACIÓN YUMBO,Yumbo,5.608850967092035,9.074047619047619,3,54
454,contaminacion_alta_NO2,2022-05-11,2022,O3,3,ESTACIÓN YUMBO,Yumbo,5.608850967092035,9.809765906362545,7,128
455,contaminacion_alta_NO2,2022-09-08,2022,O3,0,COMPARTIR,Santiago de Cali,14.928467806928763,,0,0
455,contaminacion_alta_NO2,2022-09-08,2022,O3,1,COMPARTIR,Santiago de Cali,14.928467806928763,,0,0
455,contaminacion_alta_NO2,2022-09-08,2022,O3,3,COMPARTIR,Santiago de Cali,14.928467806928763,,0,0
456,contaminacion_alta_NO2,2024-08-28,2024,O3,0,ESTACIÓN YUMBO,Yumbo,6.283328658200777,20.345833333333335,1,24
456,contaminacion_alta_NO2,2024-08-28,2024,O3,1,ESTACIÓN YUMBO,Yumbo,6.283328658200777,19.994444444444444,3,72
456,contaminacion_alta_NO2,2024-08-28,2024,O3,3,ESTACIÓN YUMBO,Yumbo,6.283328658200777,16.420833333333334,5,120
457,contaminacion_alta_NO2,2022-10-03,2022,O3,0,TRANSITORIA-NAVARRO,Santiago de Cali,4.109318001162609,,0,0
457,contaminacion_alta_NO2,2022-10-03,2022,O3,1,TRANSITORIA-NAVARRO,Santiago de Cali,4.109318001162609,,0,0
457,contaminacion_alta_NO2,2022-10-03,2022,O3,3,TRANSITORIA-NAVARRO,Santiago de Cali,4.109318001162609,,0,0
458,contaminacion_alta_NO2,2023-08-29,2023,O3,0,UNIVERSIDAD DEL VALLE,Santiago de Cali,0.889023711946884,,0,0
458,contaminacion_alta_NO2,2023-08-29,2023,O3,1,UNIVERSIDAD DEL VALLE,Santiago de Cali,0.889023711946884,,0,0
458,contaminacion_alta_NO2,2023-08-29,2023,O3,3,UNIVERSIDAD DEL VALLE,Santiago de Cali,0.889023711946884,,0,0
459,contaminacion_alta_NO2,2024-02-25,2024,O3,0,ERA OBRERO,Santiago de Cali,4.083294292368432,,0,0
459,contaminacion_alta_NO2,2024-02-25,2024,O3,1,ERA OBRERO,Santiago de Cali,4.083294292368432,,0,0
459,contaminacion_alta_NO2,2024-02-25,2024,O3,3,ERA OBRERO,Santiago de Cali,4.083294292368432,,0,0
460,contaminacion_alta_NO2,2021-07-15,2021,O3,0,LA FLORA,Santiago de Cali,0.7142441794021406,,0,0
460,contaminacion_alta_NO2,2021-07-15,2021,O3,1,LA FLORA,Santiago de Cali,0.7142441794021406,,0,0
460,contaminacion_alta_NO2,2021-07-15,2021,O3,3,LA FLORA,Santiago de Cali,0.7142441794021406,,0,0
461,contaminacion_alta_NO2,2024-10-02,2024,O3,0,COMPARTIR,Santiago de Cali,16.237675359096162,,0,0
461,contaminacion_alta_NO2,2024-10-02,2024,O3,1,COMPARTIR,Santiago de Cali,16.237675359096162,,0,0
461,contaminacion_alta_NO2,2024-10-02,2024,O3,3,COMPARTIR,Santiago de Cali,16.237675359096162,,0,0
462,contaminacion_alta_NO2,2024-07-29,2024,O3,0,ESTACIÓN YUMBO,Yumbo,3.9911987266576143,39.479166666666664,1,24
462,contaminacion_alta_NO2,2024-07-29,2024,O3,1,ESTACIÓN YUMBO,Yumbo,3.9911987266576143,41.62222222222223,3,72
462,contaminacion_alta_NO2,2024-07-29,2024,O3,3,ESTACIÓN YUMBO,Yumbo,3.9911987266576143,39.30535714285714,7,168
463,contaminacion_alta_NO2,2024-10-02,2024,O3,0,ESTACIÓN YUMBO,Yumbo,4.153363086395468,32.829166666666666,1,24
463,contaminacion_alta_NO2,2024-10-02,2024,O3,1,ESTACIÓN YUMBO,Yumbo,4.153363086395468,31.259259259259256,3,66
463,contaminacion_alta_NO2,2024-10-02,2024,O3,3,ESTACIÓN YUMBO,Yumbo,4.153363086395468,35.41289682539683,7,162
464,contaminacion_alta_NO2,2024-08-18,2024,O3,0,TRANSITORIA-NAVARRO,Santiago de Cali,1.4863298257564057,,0,0
464,contaminacion_alta_NO2,2024-08-18,2024,O3,1,TRANSITORIA-NAVARRO,Santiago de Cali,1.4863298257564057,,0,0
464,contaminacion_alta_NO2,2024-08-18,2024,O3,3,TRANSITORIA-NAVARRO,Santiago de Cali,1.4863298257564057,,0,0
465,contaminacion_alta_NO2,2023-09-13,2023,O3,0,COMPARTIR,Santiago de Cali,0.7658900394526242,,0,0
465,contaminacion_alta_NO2,2023-09-13,2023,O3,1,COMPARTIR,Santiago de Cali,0.7658900394526242,,0,0
465,contaminacion_alta_NO2,2023-09-13,2023,O3,3,COMPARTIR,Santiago de Cali,0.7658900394526242,,0,0
466,contaminacion_alta_NO2,2022-09-23,2022,O3,0,UNIVERSIDAD DEL VALLE,Santiago de Cali,3.2682226826909013,4.81391304347826,1,23
466,contaminacion_alta_NO2,2022-09-23,2022,O3,1,UNIVERSIDAD DEL VALLE,Santiago de Cali,3.2682226826909013,6.962364953886692,3,56
466,contaminacion_alta_NO2,2022-09-23,2022,O3,3,UNIVERSIDAD DEL VALLE,Santiago de Cali,3.2682226826909013,6.2169189723320155,5,96
467,contaminacion_alta_NO2,2023-06-20,2023,O3,0,LA FLORA,Santiago de Cali,0.9817143056064943,,0,0
467,contaminacion_alta_NO2,2023-06-20,2023,O3,1,LA FLORA,Santiago de Cali,0.9817143056064943,,0,0
467,contaminacion_alta_NO2,2023-06-20,2023,O3,3,LA FLORA,Santiago de Cali,0.9817143056064943,,0,0
468,contaminacion_alta_NO2,2024-09-12,2024,O3,0,ESTACIÓN YUMBO,Yumbo,4.072243149695502,17.629166666666666,1,24
468,contaminacion_alta_NO2,2024-09-12,2024,O3,1,ESTACIÓN YUMBO,Yumbo,4.072243149695502,16.280555555555555,3,72
468,contaminacion_alta_NO2,2024-09-12,2024,O3,3,ESTACIÓN YUMBO,Yumbo,4.072243149695502,16.330555555555552,6,144
469,contaminacion_alta_NO2,2022-09-23,2022,O3,0,UNIVERSIDAD DEL VALLE,Santiago de Cali,2.197930396357688,4.81391304347826,1,23
469,contaminacion_alta_NO2,2022-09-23,2022,O3,1,UNIVERSIDAD DEL VALLE,Santiago de Cali,2.197930396357688,6.962364953886692,3,56
469,contaminacion_alta_NO2,2022-09-23,2022,O3,3,UNIVERSIDAD DEL VALLE,Santiago de Cali,2.197930396357688,6.2169189723320155,5,96
470,contaminacion_alta_NO2,2021-09-13,2021,O3,0,LA FLORA,Santiago de Cali,7.608748519002032,,0,0
470,contaminacion_alta_NO2,2021-09-13,2021,O3,1,LA FLORA,Santiago de Cali,7.608748519002032,,0,0
470,contaminacion_alta_NO2,2021-09-13,2021,O3,3,LA FLORA,Santiago de Cali,7.608748519002032,,0,0
471,contaminacion_alta_NO2,2024-02-15,2024,O3,0,ESTACIÓN YUMBO,Yumbo,2.8704973944042935,14.65,1,10
471,contaminacion_alta_NO2,2024-02-15,2024,O3,1,ESTACIÓN YUMBO,Yumbo,2.8704973944042935,14.773781676413256,3,38
471,contaminacion_alta_NO2,2024-02-15,2024,O3,3,ESTACIÓN YUMBO,Yumbo,2.8704973944042935,18.775351256930207,5,81
472,contaminacion_alta_NO2,2023-09-13,2023,O3,0,TRANSITORIA-NAVARRO,Santiago de Cali,2.2491681546383195,,0,0
472,contaminacion_alta_NO2,2023-09-13,2023,O3,1,TRANSITORIA-NAVARRO,Santiago de Cali,2.2491681546383195,,0,0
472,contaminacion_alta_NO2,2023-09-13,2023,O3,3,TRANSITORIA-NAVARRO,Santiago de Cali,2.2491681546383195,,0,0
473,contaminacion_alta_NO2,2025-04-15,2025,O3,0,ERA OBRERO,Santiago de Cali,3.3245968658369303,,0,0
473,contaminacion_alta_NO2,2025-04-15,2025,O3,1,ERA OBRERO,Santiago de Cali,3.3245968658369303,,0,0
473,contaminacion_alta_NO2,2025-04-15,2025,O3,3,ERA OBRERO,Santiago de Cali,3.3245968658369303,,0,0
474,contaminacion_alta_NO2,2022-05-11,2022,O3,0,TRANSITORIA-NAVARRO,Santiago de Cali,1.4686462140792331,,0,0
474,contaminacion_alta_NO2,2022-05-11,2022,O3,1,TRANSITORIA-NAVARRO,Santiago de Cali,1.4686462140792331,,0,0
474,contaminacion_alta_NO2,2022-05-11,2022,O3,3,TRANSITORIA-NAVARRO,Santiago de Cali,1.4686462140792331,,0,0
475,contaminacion_alta_NO2,2021-01-31,2021,O3,0,ESTACIÓN YUMBO,Yumbo,1.986624261830886,,0,0
475,contaminacion_alta_NO2,2021-01-31,2021,O3,1,ESTACIÓN YUMBO,Yumbo,1.986624261830886,,0,0
475,contaminacion_alta_NO2,2021-01-31,2021,O3,3,ESTACIÓN YUMBO,Yumbo,1.986624261830886,,0,0
476,contaminacion_alta_NO2,2021-07-05,2021,O3,0,ESTACIÓN YUMBO,Yumbo,2.951590102968461,,0,0
476,contaminacion_alta_NO2,2021-07-05,2021,O3,1,ESTACIÓN YUMBO,Yumbo,2.951590102968461,,0,0
476,contaminacion_alta_NO2,2021-07-05,2021,O3,3,ESTACIÓN YUMBO,Yumbo,2.951590102968461,,0,0
477,contaminacion_alta_NO2,2024-08-28,2024,O3,0,ESTACIÓN YUMBO,Yumbo,1.3101867392240403,20.345833333333335,1,24
477,contaminacion_alta_NO2,2024-08-28,2024,O3,1,ESTACIÓN YUMBO,Yumbo,1.3101867392240403,19.994444444444444,3,72
477,contaminacion_alta_NO2,2024-08-28,2024,O3,3,ESTACIÓN YUMBO,Yumbo,1.3101867392240403,16.420833333333334,5,120
478,contaminacion_alta_NO2,2025-09-22,2025,O3,0,LA FLORA,Santiago de Cali,0.6484487013276072,,0,0
478,contaminacion_alta_NO2,2025-09-22,2025,O3,1,LA FLORA,Santiago de Cali,0.6484487013276072,,0,0
478,contaminacion_alta_NO2,2025-09-22,2025,O3,3,LA FLORA,Santiago de Cali,0.6484487013276072,,0,0
479,contaminacion_alta_NO2,2023-08-29,2023,O3,0,COMPARTIR,Santiago de Cali,10.362375248993951,,0,0
479,contaminacion_alta_NO2,2023-08-29,2023,O3,1,COMPARTIR,Santiago de Cali,10.362375248993951,,0,0
479,contaminacion_alta_NO2,2023-08-29,2023,O3,3,COMPARTIR,Santiago de Cali,10.362375248993951,,0,0
480,contaminacion_alta_NO2,2024-08-28,2024,O3,0,ESTACIÓN YUMBO,Yumbo,2.1922989127963963,20.345833333333335,1,24
480,contaminacion_alta_NO2,2024-08-28,2024,O3,1,ESTACIÓN YUMBO,Yumbo,2.1922989127963963,19.994444444444444,3,72
480,contaminacion_alta_NO2,2024-08-28,2024,O3,3,ESTACIÓN YUMBO,Yumbo,2.1922989127963963,16.420833333333334,5,120
481,contaminacion_alta_NO2,2024-07-29,2024,O3,0,UNIVERSIDAD DEL VALLE,Santiago de Cali,4.068800855211895,,0,0
481,contaminacion_alta_NO2,2024-07-29,2024,O3,1,UNIVERSIDAD DEL VALLE,Santiago de Cali,4.068800855211895,,0,0
481,contaminacion_alta_NO2,2024-07-29,2024,O3,3,UNIVERSIDAD DEL VALLE,Santiago de Cali,4.068800855211895,,0,0
482,contaminacion_alta_NO2,2025-05-10,2025,O3,0,COMPARTIR,Santiago de Cali,2.214280003106172,,0,0
482,contaminacion_alta_NO2,2025-05-10,2025,O3,1,COMPARTIR,Santiago de Cali,2.214280003106172,,0,0
482,contaminacion_alta_NO2,2025-05-10,2025,O3,3,COMPARTIR,Santiago de Cali,2.214280003106172,,0,0
483,contaminacion_alta_NO2,2022-09-08,2022,O3,0,UNIVERSIDAD DEL VALLE,Santiago de Cali,3.0166616530183314,,0,0
483,contaminacion_alta_NO2,2022-09-08,2022,O3,1,UNIVERSIDAD DEL VALLE,Santiago de Cali,3.0166616530183314,,0,0
483,contaminacion_alta_NO2,2022-09-08,2022,O3,3,UNIVERSIDAD DEL VALLE,Santiago de Cali,3.0166616530183314,,0,0
484,contaminacion_alta_NO2,2024-03-16,2024,O3,0,COMPARTIR,Santiago de Cali,2.983707888126247,,0,0
484,contaminacion_alta_NO2,2024-03-16,2024,O3,1,COMPARTIR,Santiago de Cali,2.983707888126247,,0,0
484,contaminacion_alta_NO2,2024-03-16,2024,O3,3,COMPARTIR,Santiago de Cali,2.983707888126247,,0,0
485,contaminacion_alta_NO2,2024-09-17,2024,O3,0,TRANSITORIA-NAVARRO,Santiago de Cali,3.550709548839749,,0,0
485,contaminacion_alta_NO2,2024-09-17,2024,O3,1,TRANSITORIA-NAVARRO,Santiago de Cali,3.550709548839749,,0,0
485,contaminacion_alta_NO2,2024-09-17,2024,O3,3,TRANSITORIA-NAVARRO,Santiago de Cali,3.550709548839749,,0,0
486,contaminacion_alta_NO2,2024-09-12,2024,O3,0,UNIVERSIDAD DEL VALLE,Santiago de Cali,3.3999035155603012,,0,0
486,contaminacion_alta_NO2,2024-09-12,2024,O3,1,UNIVERSIDAD DEL VALLE,Santiago de Cali,3.3999035155603012,,0,0
486,contaminacion_alta_NO2,2024-09-12,2024,O3,3,UNIVERSIDAD DEL VALLE,Santiago de Cali,3.3999035155603012,,0,0
487,contaminacion_alta_NO2,2022-05-11,2022,O3,0,ESTACIÓN YUMBO,Yumbo,6.492068752041835,7.484999999999999,1,20
487,contaminacion_alta_NO2,2022-05-11,2022,O3,1,ESTACIÓN YUMBO,Yumbo,6.492068752041835,9.074047619047619,3,54
487,contaminacion_alta_NO2,2022-05-11,2022,O3,3,ESTACIÓN YUMBO,Yumbo,6.492068752041835,9.809765906362545,7,128
488,contaminacion_alta_NO2,2025-12-31,2025,O3,0,LA FLORA,Santiago de Cali,7.897797377717955,,0,0
488,contaminacion_alta_NO2,2025-12-31,2025,O3,1,LA FLORA,Santiago de Cali,7.897797377717955,,0,0
488,contaminacion_alta_NO2,2025-12-31,2025,O3,3,LA FLORA,Santiago de Cali,7.897797377717955,,0,0
489,contaminacion_alta_NO2,2021-01-31,2021,O3,0,LA FLORA,Santiago de Cali,7.995473200774367,,0,0
489,contaminacion_alta_NO2,2021-01-31,2021,O3,1,LA FLORA,Santiago de Cali,7.995473200774367,,0,0
489,contaminacion_alta_NO2,2021-01-31,2021,O3,3,LA FLORA,Santiago de Cali,7.995473200774367,,0,0
